"Cartasynarracion_Desde-mi-celda" "Narracion-breve_El-beso" "Narracion-breve_El-Cristo-de-la-calavera" "Narracion-breve_El-maestro-Herold" "Narracion-breve_El-Miserere" "Narracion-breve_El-monte-de-las-animas" "Narracion-breve_El-rayo-de-luna" "Narracion-breve_Es-raro" "Narracion-breve_La-cruz-del-diablo" "Narracion-breve_La-cueva-de-la-mora" "Narracion-breve_La-promesa" "Narracion-breve_La-rosa-de-pasion" "Narracion-breve_La-venta-de-los-gatos" "Narracion-breve_Los-ojos-verdes" "Narracion-breve_Maese-Perez" "Narracion-breve_Mujer-de-piedra" "Narracion-breve_Tres_fechas" "Poema-en-prosa_fragmentos" "Poema-en-prosa_Las-hojas-secas" "Poesia_Rimas1" "Poesia_Rimas2" "Prosa-poetica_Creed-en-Dios" "Prosa-poetica_El-caudillo-de-las-manos-rojas" "Prosa-poetica_La-Creacion"
"cumbre" 0.0391367550039137 0 0 0 0 0 0 0 0.0162337662337662 0 0 0 0 0.0747663551401869 0 0 0 0 0 0.0251130085384229 0 0.0275330396475771 0.0577200577200577 0
"delante" 0.0251593425025159 0.0634249471458774 0 0.0606428138265616 0 0 0.0282007896221094 0.0297619047619048 0.0324675324675325 0 0.0292740046838408 0.0652741514360313 0 0 0 0.0611060189428659 0.0308641975308642 0 0 0 0 0.0275330396475771 0 0
"dice" 0.0139774125013977 0 0 0 0.0300571085061617 0 0 0.0595238095238095 0 0 0.0585480093676815 0.0326370757180157 0 0 0.0961723408347759 0 0 0 0 0 0.0324359390204346 0 0.076960076960077 0
"gente" 0.00838644750083864 0.126849894291755 0.103013134174607 0 0 0 0.0282007896221094 0.0297619047619048 0 0.0494559841740851 0.0878220140515222 0 0.0242424242424242 0 0.0961723408347759 0 0 0 0 0 0 0 0 0
"lecho" 0.0055909650005591 0 0 0 0.0300571085061617 0.183284457478006 0 0.0297619047619048 0 0 0.0585480093676815 0 0 0.0373831775700935 0.0192344681669552 0 0 0.13262599469496 0 0 0.129743756081739 0.0275330396475771 0.0481000481000481 0
"lugares" 0.0251593425025159 0 0 0 0 0 0 0.0297619047619048 0.0162337662337662 0.0989119683481701 0.0878220140515222 0 0.0242424242424242 0.11214953271028 0 0 0.0154320987654321 0 0 0 0 0.0550660792951542 0.0192400192400192 0
"mía" 0.00838644750083864 0.0422832980972516 0 0 0 0.0733137829912024 0 0.0297619047619048 0.0324675324675325 0 0.0878220140515222 0 0 0.0373831775700935 0 0.0305530094714329 0 0.0663129973474801 0 0.100452034153692 0.0324359390204346 0 0.0384800384800385 0
"misteriosa" 0.0139774125013977 0 0.0257532835436518 0 0.0601142170123234 0 0.0282007896221094 0 0 0 0.0292740046838408 0.0326370757180157 0 0.149532710280374 0.0192344681669552 0 0.0462962962962963 0.0663129973474801 0 0 0 0.0275330396475771 0.0384800384800385 0
"muchas" 0.0195683775019568 0 0 0 0 0 0 0.0297619047619048 0.0162337662337662 0 0.0292740046838408 0.0326370757180157 0.096969696969697 0.0373831775700935 0.0384689363339104 0 0.0617283950617284 0 0 0 0.0324359390204346 0.0550660792951542 0 0
"pasó" 0.0167728950016773 0 0 0 0 0.109970674486804 0 0.0892857142857143 0.0162337662337662 0.0494559841740851 0 0.0652741514360313 0.0484848484848485 0 0.0384689363339104 0 0 0.0663129973474801 0 0.0502260170768458 0 0 0.00962000962000962 0.0443458980044346
"poder" 0.0139774125013977 0 0 0.0606428138265616 0.0601142170123234 0.0366568914956012 0 0 0.0487012987012987 0 0.0292740046838408 0 0.0242424242424242 0.0373831775700935 0.0192344681669552 0 0 0.13262599469496 0 0.0251130085384229 0 0.0275330396475771 0.0384800384800385 0.0443458980044346
"puedo" 0.0251593425025159 0.0211416490486258 0 0.0606428138265616 0.0300571085061617 0 0.0282007896221094 0.0595238095238095 0.0162337662337662 0 0 0 0.0242424242424242 0.0373831775700935 0.0192344681669552 0 0 0.0663129973474801 0.0773395204949729 0.0502260170768458 0.0648718780408693 0 0 0
"santo" 0.0139774125013977 0.0422832980972516 0 0 0.0901713255184851 0 0 0.0297619047619048 0.0811688311688312 0 0.0292740046838408 0.0652741514360313 0 0 0.0384689363339104 0 0 0 0 0 0.0324359390204346 0.0825991189427313 0 0
"tengo" 0.0139774125013977 0.0634249471458774 0 0 0.0300571085061617 0.0366568914956012 0 0.0297619047619048 0 0.0989119683481701 0 0 0 0 0.0577034045008656 0.0611060189428659 0 0.13262599469496 0 0 0.162179695102173 0 0 0
"vacío" 0.0055909650005591 0 0 0.0606428138265616 0 0 0 0 0.0487012987012987 0 0 0 0 0 0 0 0.0462962962962963 0 0 0.0502260170768458 0.0324359390204346 0.0550660792951542 0.0673400673400673 0.177383592017738
"vamos" 0.0055909650005591 0.0211416490486258 0.0257532835436518 0 0 0.0366568914956012 0.0564015792442188 0 0 0 0.0292740046838408 0 0.0242424242424242 0 0.269282554337373 0 0 0 0 0 0 0.0275330396475771 0.00962000962000962 0
"viene" 0.0223638600022364 0 0 0.0606428138265616 0.0300571085061617 0 0.0282007896221094 0 0.0162337662337662 0 0 0 0 0 0.0961723408347759 0 0 0 0 0.0251130085384229 0.0324359390204346 0.0275330396475771 0.0481000481000481 0
"ánimo" 0.0335457900033546 0.0211416490486258 0 0 0 0 0 0 0.0324675324675325 0 0.0292740046838408 0.0326370757180157 0.0242424242424242 0 0 0 0.0154320987654321 0 0 0 0 0.0550660792951542 0.0288600288600289 0
"brisa" 0.00279548250027955 0.0211416490486258 0.0257532835436518 0.121285627653123 0 0 0 0 0.0324675324675325 0 0.0292740046838408 0 0.0484848484848485 0.0747663551401869 0 0 0.0462962962962963 0 0.154679040989946 0.0251130085384229 0.0324359390204346 0 0.0481000481000481 0
"bruja" 0.0642960975064296 0 0 0 0 0 0 0 0 0 0 0 0 0.0373831775700935 0 0 0 0 0 0 0 0 0 0
"buen" 0.0447277200044728 0 0 0 0 0 0.0282007896221094 0 0.0162337662337662 0.0989119683481701 0 0.0652741514360313 0 0 0 0 0 0 0 0.0251130085384229 0.0324359390204346 0 0 0
"capitán" 0 0.443974630021142 0 0 0 0 0 0 0.0487012987012987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"claridad" 0.0167728950016773 0.0634249471458774 0.0772598506309554 0.0606428138265616 0.0601142170123234 0 0.0564015792442188 0 0 0 0 0 0 0 0 0.0611060189428659 0.0308641975308642 0 0 0.0251130085384229 0.0324359390204346 0 0.00962000962000962 0
"conde" 0 0 0 0 0 0 0 0 0.0162337662337662 0 0.644028103044497 0 0 0 0 0 0.0154320987654321 0 0 0 0 0 0 0
"dicho" 0.0167728950016773 0.0211416490486258 0 0 0.0300571085061617 0 0.0564015792442188 0.0297619047619048 0.0324675324675325 0 0 0 0.0242424242424242 0.0373831775700935 0.0577034045008656 0 0.0462962962962963 0 0 0 0 0.0550660792951542 0.00962000962000962 0
"dolor" 0.0055909650005591 0 0 0 0.0901713255184851 0 0 0 0.0324675324675325 0 0.0292740046838408 0 0.0242424242424242 0 0 0.0305530094714329 0 0 0 0.0753390256152687 0.227051573143043 0 0.0192400192400192 0.0886917960088692
"genio" 0 0 0 0.121285627653123 0 0 0 0.0297619047619048 0 0 0 0 0 0 0 0.0305530094714329 0 0.13262599469496 0 0.125565042692115 0 0 0.125060125060125 0
"gentes" 0.0251593425025159 0 0 0.0606428138265616 0.0300571085061617 0.0366568914956012 0.0564015792442188 0.0297619047619048 0 0.0494559841740851 0.0292740046838408 0 0.0727272727272727 0 0.0384689363339104 0 0 0 0 0 0.0324359390204346 0.0275330396475771 0 0
"hermosura" 0.0111819300011182 0.0211416490486258 0.0515065670873036 0 0 0 0.0282007896221094 0 0.0162337662337662 0.0989119683481701 0 0.0326370757180157 0 0.0373831775700935 0 0 0.0308641975308642 0.26525198938992 0 0.0251130085384229 0.0324359390204346 0 0.0192400192400192 0.0443458980044346
"loco" 0.00279548250027955 0.0211416490486258 0 0 0.18034265103697 0 0.141003948110547 0.119047619047619 0.0162337662337662 0 0.0292740046838408 0 0.0484848484848485 0 0.0192344681669552 0 0 0 0 0 0 0.0275330396475771 0.00962000962000962 0
"madre" 0.0195683775019568 0 0 0 0 0 0.0564015792442188 0.0892857142857143 0.0162337662337662 0 0 0 0.0242424242424242 0 0.0384689363339104 0 0.0308641975308642 0.0663129973474801 0 0 0 0.0825991189427313 0.0192400192400192 0
"maese" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.461627236006924 0 0 0 0 0 0 0 0 0
"merced" 0.0447277200044728 0.0211416490486258 0 0 0.0300571085061617 0 0.0282007896221094 0 0.0162337662337662 0 0 0 0 0 0.0192344681669552 0 0 0 0.0773395204949729 0 0 0 0.0192400192400192 0
"muchos" 0.0251593425025159 0 0 0 0.120228434024647 0 0.0282007896221094 0 0.0324675324675325 0 0 0.0326370757180157 0.096969696969697 0 0.0192344681669552 0.0305530094714329 0.0154320987654321 0 0 0 0 0 0 0
"notas" 0.0111819300011182 0 0.0257532835436518 0.0606428138265616 0.150285542530809 0 0 0 0 0 0 0 0 0.0373831775700935 0.0769378726678207 0 0.0308641975308642 0 0 0.100452034153692 0 0 0.0192400192400192 0
"obra" 0.0139774125013977 0.0211416490486258 0 0.242571255306246 0.0601142170123234 0 0.0282007896221094 0.0297619047619048 0.0324675324675325 0 0 0.0652741514360313 0.0242424242424242 0 0 0.0305530094714329 0.0154320987654321 0 0 0 0.0648718780408693 0 0.00962000962000962 0
"oscuras" 0.0223638600022364 0.0634249471458774 0.0257532835436518 0 0 0.0366568914956012 0.0564015792442188 0 0 0 0.0292740046838408 0 0 0 0 0 0.0308641975308642 0 0 0 0.0648718780408693 0.0275330396475771 0.0192400192400192 0.0443458980044346
"palacio" 0.0195683775019568 0.0211416490486258 0.180272984805563 0 0 0.0366568914956012 0.0282007896221094 0 0 0 0 0.0326370757180157 0 0 0.0192344681669552 0.0305530094714329 0.0462962962962963 0 0 0 0 0 0.00962000962000962 0
"pérez" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.461627236006924 0 0 0 0 0 0 0 0 0
"piedras" 0.0223638600022364 0 0 0 0.0601142170123234 0 0.0564015792442188 0 0 0.0494559841740851 0 0.0326370757180157 0.0242424242424242 0 0.0192344681669552 0.0305530094714329 0.0154320987654321 0.13262599469496 0 0 0.0324359390204346 0 0.0192400192400192 0.0443458980044346
"poesía" 0.0195683775019568 0 0 0 0 0 0.0282007896221094 0 0 0 0 0 0 0 0.0192344681669552 0.0305530094714329 0.0308641975308642 0 0 0.251130085384229 0 0.0275330396475771 0 0.0443458980044346
"posible" 0.0167728950016773 0 0 0 0 0 0.0282007896221094 0.0297619047619048 0.0162337662337662 0.0494559841740851 0 0.0652741514360313 0.0242424242424242 0.0373831775700935 0 0.122212037885732 0.0308641975308642 0 0 0.0502260170768458 0 0 0.0192400192400192 0
"primero" 0.0251593425025159 0 0 0 0.0300571085061617 0.0366568914956012 0 0.0297619047619048 0.0162337662337662 0.0494559841740851 0 0.0326370757180157 0.0484848484848485 0.0747663551401869 0.0192344681669552 0 0 0 0 0 0.0648718780408693 0 0.0192400192400192 0
"término" 0.0251593425025159 0 0 0 0 0 0 0.0297619047619048 0.0487012987012987 0 0 0 0 0 0 0.0305530094714329 0 0 0 0 0 0.0275330396475771 0.0865800865800866 0
"tumba" 0.00838644750083864 0.105708245243129 0 0 0.0601142170123234 0.0366568914956012 0.0282007896221094 0 0 0 0.0292740046838408 0 0 0 0 0 0.0154320987654321 0 0 0 0.0648718780408693 0.0825991189427313 0.0481000481000481 0
"virgen" 0.0279548250027955 0 0 0 0 0 0 0 0 0 0 0.0326370757180157 0.0242424242424242 0 0.0192344681669552 0 0.0308641975308642 0.331564986737401 0 0 0 0.0275330396475771 0.0288600288600289 0
"beso" 0 0.0634249471458774 0 0 0 0 0 0.0595238095238095 0 0 0 0 0 0.11214953271028 0 0 0 0.0663129973474801 0.0773395204949729 0.226017076845806 0.0648718780408693 0 0.0192400192400192 0
"carácter" 0.0279548250027955 0.0211416490486258 0.0257532835436518 0.0606428138265616 0 0.0366568914956012 0 0.0297619047619048 0.0162337662337662 0 0 0 0 0 0 0.0611060189428659 0.0617283950617284 0 0 0 0 0.0275330396475771 0 0
"corre" 0.0139774125013977 0.0211416490486258 0 0 0 0 0.0564015792442188 0 0 0.19782393669634 0 0 0.0242424242424242 0 0 0 0.0154320987654321 0 0 0 0 0.0275330396475771 0.076960076960077 0
"costumbre" 0.0391367550039137 0.0422832980972516 0.0257532835436518 0 0 0 0 0 0 0 0 0.0326370757180157 0 0 0.0384689363339104 0.0305530094714329 0.0154320987654321 0 0 0 0 0.0275330396475771 0 0
"cualquiera" 0.030750307503075 0.0422832980972516 0.0257532835436518 0 0.0300571085061617 0 0.0282007896221094 0 0 0 0 0 0 0 0.0577034045008656 0.0305530094714329 0 0 0 0.0502260170768458 0 0.0275330396475771 0 0
"cuerpo" 0.0139774125013977 0.0634249471458774 0.0257532835436518 0.0606428138265616 0 0.0366568914956012 0 0 0.0162337662337662 0.0989119683481701 0 0 0 0.0373831775700935 0.0192344681669552 0 0.0154320987654321 0 0 0 0.0648718780408693 0 0.0384800384800385 0
"dentro" 0.0167728950016773 0 0 0 0.0300571085061617 0.0366568914956012 0.0564015792442188 0.0297619047619048 0.0162337662337662 0 0 0.097911227154047 0.0242424242424242 0 0.0384689363339104 0.0305530094714329 0 0 0 0.0251130085384229 0.0973078170613039 0 0 0
"especie" 0.0251593425025159 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0 0.0282007896221094 0.0297619047619048 0.0162337662337662 0.0494559841740851 0.0585480093676815 0 0.0242424242424242 0 0 0 0.0462962962962963 0 0 0 0 0 0.00962000962000962 0
"fuente" 0.0055909650005591 0 0 0.0606428138265616 0 0.0366568914956012 0.0282007896221094 0 0.0162337662337662 0 0 0 0 0.560747663551402 0 0 0 0 0 0.0251130085384229 0 0 0.00962000962000962 0
"fueron" 0.0195683775019568 0 0 0.242571255306246 0.0901713255184851 0 0 0 0 0.0494559841740851 0.0292740046838408 0 0 0.0373831775700935 0.0384689363339104 0 0 0 0 0 0 0.0550660792951542 0.00962000962000962 0.0443458980044346
"habitantes" 0.0223638600022364 0.0422832980972516 0 0 0 0 0 0 0.0974025974025974 0 0 0.0326370757180157 0 0 0 0 0.0308641975308642 0 0 0 0 0.0275330396475771 0.00962000962000962 0.0886917960088692
"llamas" 0.0055909650005591 0 0 0 0.0300571085061617 0 0.0282007896221094 0.0297619047619048 0.0811688311688312 0 0.0292740046838408 0 0 0 0 0 0 0 0 0.0251130085384229 0.0648718780408693 0.0275330396475771 0.0481000481000481 0.133037694013304
"lluvia" 0.0139774125013977 0 0 0 0.0601142170123234 0 0 0 0 0 0 0 0 0.0373831775700935 0.0384689363339104 0 0.0154320987654321 0.13262599469496 0.0773395204949729 0.0251130085384229 0.0648718780408693 0.0275330396475771 0.0481000481000481 0
"orden" 0.0251593425025159 0 0.0257532835436518 0 0.0300571085061617 0.0733137829912024 0.0282007896221094 0 0.0324675324675325 0 0 0 0 0 0.0192344681669552 0 0.0462962962962963 0 0 0.0251130085384229 0 0.0275330396475771 0 0.0443458980044346
"ramas" 0.0223638600022364 0 0 0 0 0 0.112803158488438 0 0 0.0494559841740851 0 0.0326370757180157 0 0 0 0 0 0.0663129973474801 0 0.0251130085384229 0 0.0825991189427313 0.0288600288600289 0.0443458980044346
"roca" 0.0251593425025159 0 0 0 0 0 0.0282007896221094 0 0.0649350649350649 0.0989119683481701 0 0 0 0.0373831775700935 0 0 0.0154320987654321 0 0 0.0502260170768458 0.0324359390204346 0.0275330396475771 0.00962000962000962 0
"saber" 0.0279548250027955 0.0422832980972516 0.0257532835436518 0 0 0 0.0564015792442188 0 0 0 0 0 0 0.0747663551401869 0.0192344681669552 0 0.0154320987654321 0 0 0 0.0648718780408693 0.0275330396475771 0 0.0443458980044346
"tarazona" 0.0642960975064296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"todavía" 0.0223638600022364 0.0211416490486258 0 0 0.0300571085061617 0 0.0282007896221094 0.148809523809524 0 0.0989119683481701 0 0.0326370757180157 0.0727272727272727 0 0 0 0.0154320987654321 0 0 0 0 0 0 0
"acento" 0.0139774125013977 0 0.0515065670873036 0 0 0.0366568914956012 0 0.0297619047619048 0.0162337662337662 0 0.0878220140515222 0 0.0242424242424242 0.11214953271028 0.0192344681669552 0 0 0 0 0 0 0.0275330396475771 0.0192400192400192 0.0443458980044346
"baja" 0.0139774125013977 0 0.0515065670873036 0 0.0300571085061617 0 0.0564015792442188 0 0.0162337662337662 0 0.0292740046838408 0.0326370757180157 0.0727272727272727 0 0.0384689363339104 0 0 0 0.0773395204949729 0 0 0 0.0288600288600289 0
"combate" 0.0055909650005591 0 0.128766417718259 0.0606428138265616 0 0 0 0 0 0 0.117096018735363 0 0 0 0 0 0 0.0663129973474801 0 0 0.0648718780408693 0 0.0673400673400673 0
"corriente" 0.0139774125013977 0 0 0 0.0300571085061617 0 0.0282007896221094 0 0.0324675324675325 0 0 0 0.0727272727272727 0.0373831775700935 0.0192344681669552 0 0 0.19893899204244 0.232018561484919 0.0251130085384229 0 0 0.00962000962000962 0
"da" 0.0335457900033546 0.0422832980972516 0.0257532835436518 0 0 0.0366568914956012 0.0282007896221094 0 0 0 0 0.0326370757180157 0 0 0.0192344681669552 0 0.0308641975308642 0 0 0 0 0 0 0.0443458980044346
"dejó" 0.0223638600022364 0 0.0257532835436518 0.0606428138265616 0.0300571085061617 0 0 0 0 0.0494559841740851 0.0292740046838408 0.0326370757180157 0 0 0 0.0305530094714329 0.0154320987654321 0 0.0773395204949729 0.0251130085384229 0 0.0825991189427313 0 0.0443458980044346
"doña" 0.00279548250027955 0.105708245243129 0.309039402523822 0 0 0 0 0 0 0 0 0 0 0 0.0769378726678207 0 0 0 0 0 0 0 0 0
"duerme" 0.0055909650005591 0.0211416490486258 0 0 0 0 0.0564015792442188 0 0 0 0 0.0326370757180157 0 0 0 0 0 0.0663129973474801 0.0773395204949729 0.150678051230537 0.0324359390204346 0 0.0673400673400673 0
"espíritus" 0.0279548250027955 0 0 0 0 0 0.0282007896221094 0 0 0 0 0 0 0.0373831775700935 0.0384689363339104 0 0 0.331564986737401 0 0 0 0.0275330396475771 0.0192400192400192 0
"fe" 0.0335457900033546 0.0634249471458774 0 0 0 0 0 0 0.0324675324675325 0 0 0.0652741514360313 0 0 0 0 0 0 0 0.0251130085384229 0.0648718780408693 0 0 0
"felicidad" 0.0055909650005591 0 0 0.0606428138265616 0 0 0.0282007896221094 0.0297619047619048 0 0 0 0 0.121212121212121 0.0747663551401869 0 0 0.0154320987654321 0.19893899204244 0 0 0 0 0.0577200577200577 0
"llega" 0.0139774125013977 0.0211416490486258 0 0 0 0.0366568914956012 0.0282007896221094 0.0595238095238095 0 0 0 0 0 0.0373831775700935 0.0192344681669552 0 0.0154320987654321 0 0 0.0502260170768458 0.0324359390204346 0 0.0481000481000481 0.0443458980044346
"llena" 0.0195683775019568 0 0 0 0 0 0.0282007896221094 0 0 0.0989119683481701 0 0.0326370757180157 0 0 0 0.0305530094714329 0.0617283950617284 0.0663129973474801 0 0.0251130085384229 0.0324359390204346 0 0.0288600288600289 0
"lumbre" 0.0251593425025159 0.0211416490486258 0 0 0.120228434024647 0.0366568914956012 0.0282007896221094 0 0 0.0494559841740851 0 0.0326370757180157 0 0 0 0 0 0 0 0.0251130085384229 0.0324359390204346 0 0 0.0886917960088692
"moncayo" 0.0503186850050319 0 0 0 0 0.0366568914956012 0 0 0 0 0 0 0 0.11214953271028 0 0 0 0 0 0 0 0 0 0
"particular" 0.0531141675053114 0 0.0257532835436518 0 0 0 0 0 0 0 0 0 0 0 0 0.0611060189428659 0 0 0 0 0 0 0 0
"podido" 0.0223638600022364 0.0634249471458774 0.0257532835436518 0 0.0300571085061617 0.0366568914956012 0 0 0.0162337662337662 0 0 0.0326370757180157 0 0 0.0192344681669552 0.0305530094714329 0.0308641975308642 0 0 0 0 0 0.0192400192400192 0
"recinto" 0.0139774125013977 0.0845665961945032 0 0 0 0 0.0282007896221094 0 0.0162337662337662 0 0 0 0 0 0 0.0305530094714329 0.0462962962962963 0 0 0 0.0648718780408693 0.0275330396475771 0.0192400192400192 0.0886917960088692
"sed" 0.00279548250027955 0.0211416490486258 0 0 0 0 0 0.0297619047619048 0.0162337662337662 0.148367952522255 0 0.0652741514360313 0 0 0 0 0 0.26525198938992 0 0.0502260170768458 0.0648718780408693 0 0.0481000481000481 0
"sentado" 0.0223638600022364 0 0 0 0.0300571085061617 0 0.0846023688663283 0 0 0 0.0292740046838408 0 0.0484848484848485 0.0373831775700935 0 0.0305530094714329 0.0154320987654321 0 0.0773395204949729 0 0 0.0275330396475771 0.0192400192400192 0
"sepulcro" 0.0055909650005591 0.0634249471458774 0.0257532835436518 0.121285627653123 0 0 0 0 0.0162337662337662 0 0.0585480093676815 0.0326370757180157 0 0 0 0 0.0154320987654321 0 0 0.0251130085384229 0.0324359390204346 0.0275330396475771 0.0577200577200577 0
"servidores" 0.0139774125013977 0 0.0515065670873036 0 0 0.0733137829912024 0.0564015792442188 0 0.0324675324675325 0 0 0 0 0.0373831775700935 0 0 0 0 0 0 0 0.19273127753304 0.00962000962000962 0
"soledad" 0.0139774125013977 0 0 0 0.0300571085061617 0 0.112803158488438 0.0297619047619048 0.0162337662337662 0 0 0 0.0242424242424242 0.0747663551401869 0 0.0305530094714329 0 0 0 0 0 0.0275330396475771 0.0384800384800385 0.0443458980044346
"tener" 0.0251593425025159 0 0 0 0.0300571085061617 0 0.0282007896221094 0.119047619047619 0 0 0 0 0.096969696969697 0 0.0192344681669552 0.0305530094714329 0 0 0 0 0 0 0.00962000962000962 0
"teobaldo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.605726872246696 0 0
"trasmoz" 0.0615006150061501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"andrés" 0 0 0 0 0 0 0 0.625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ardiente" 0.0167728950016773 0 0.0257532835436518 0.0606428138265616 0 0 0 0 0 0 0 0.0326370757180157 0 0 0 0 0 0.0663129973474801 0 0.125565042692115 0.0648718780408693 0.0275330396475771 0.0288600288600289 0
